ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,item_UPA,item_IPA,form_set,etym_notes,glossing_notes
401-294-1,,401,294,[Form not found],,,,SMSk;TscherWb,294-?,,,,,,?,[Form not found],
501-294-1,,501,294,[Form not found],,,,SyrjWsch,294-?,,,,,,?,[Form not found],
504-294-1,,504,294,[Form not found],,,,WotjWsch,294-?,,,,,,?,[Form not found],
701-294-1,,701,294,[Form not found],,,,WogWb,294-?,,,,,,?,[Form not found],
807-294-1,,807,294,[Form not found],,,,DEWbOstj,294-?,,,,,,?,[Form not found],
902-294-1,,902,294,[Form not found],,,,JurSWb,294-?,,,,,,?,[Form not found],
907-294-1,,907,294,[Form not found],,,,SolkWb,294-?,,,,,,?,[Form not found],
601-294-1,,601,294,fiúunoka,fiúunoka,,,FMSz,294-a,,,,,fiʲuːunokɒ,3,,Lit. 'son-grandchild'
108-294-1,,108,294,āhkev,āhkev,,,WOLD,294-b,,,,,aːhkev,2,,
503-294-1,,503,294,nuk,nuk,,,KoPRSl,294-c,,,,nuk,nuk ,3,,
901-294-1,,901,294,ńuədʹə ńuə,ńuədʹə ńuə,,,SlNgaRus,294-d,,,,ńuədʹə_ńuə,ɲuədʲə ɲuə,1,,"'Grandchild, grandson'; ""ńuə"" 'child'"
0-295-1,,0,295,[Not reconstructable],,,,UEW;Sam88,295-?,,,,,,?,[Not reconstructable],
203-295-1,,203,295,lyhyt,lyhyt,,,JL,295-a,,,,,lyɦyt̪,1,,
204-295-1,,204,295,"lyhyt, lyhykkäine ~ lytšykkäine",lyhyt,,Latter deriv.,KKSV,295-a,,,,,,1,,
204-295-2,,204,295,"lyhyt, lyhykkäine ~ lytšykkäine",lyhykkäine ~ lytšykkäine,,Latter deriv.,KKSV,295-a,,,,,,1,,
207-295-1,,207,295,lyhyd,lyhyd,,,VVS,295-a,,,,,,1,,
208-295-1,,208,295,lühüᴅ,lühüᴅ,,,InkmSk,295-a,,,,lühüᴅ,lyhyd̥,1,,
209-295-1,,209,295,lühüᴅ,lühüᴅ,,,VKJMS,295-a,,,,lühüᴅ,lyhyd̥,1,,
210-295-1,,210,295,lühike,lühike,,,SVSk,295-a,,,,,lyhikːe,1,,
211-295-1,,211,295,"lüh(ü)kene, lühüq ~ lühüt",lühkene,,,VESr,295-a,,,,,,1,,
211-295-2,,211,295,"lüh(ü)kene, lühüq ~ lühüt",lühüq ~ lühüt,,,VESr,295-a,,,,,,1,,
212-295-1,,212,295,līt,līt,,,LivWb,295-a,,,,,,1,,
101-295-1,,101,295,åenehks,åenehks,,,NSsNdb,295-b,,,,,,2,,
102-295-1,,102,295,"å̀dˈnee, åånèhkis",å̀dˈnee,,Latter deriv.,WbWlap,295-b,,,,,,2,,
102-295-2,,102,295,"å̀dˈnee, åånèhkis",åånèhkis,,Latter deriv.,WbWlap,295-b,,,,,,2,,
104-295-1,,104,295,"ådne, ånegis",ådne,,Latter deriv.,EZ,295-b,,,,,,2,,
104-295-2,,104,295,"ådne, ånegis",ånegis,,Latter deriv.,EZ,295-b,,,,,,2,,
105-295-1,,105,295,oanehaš,oanehaš,,,SSSg,295-b,,,,,,2,,
106-295-1,,106,295,"oanih ~ oanee, oa'nihaž",oanih ~ oanee,,,InsSSk,295-b,,,,,,2,,
106-295-2,,106,295,"oanih ~ oanee, oa'nihaž",oa'nihaž,,,InsSSk,295-b,,,,,,2,,
107-295-1,,107,295,vuäʹniǩ,vuäʹniǩ,,,SKosSk,295-b,,,,,,2,,
108-295-1,,108,295,oan’xes’,oan’xes’,,,WOLD,295-b,,,,,ɒːnʲxesʲ,2,,
807-295-1,,807,295,wäṇ,wäṇ,,,DEWbOstj,295-b,,,,wäṇ,wæɳ ,2,,
301-295-1,,301,295,"nuŕka, nuŕkińe",nuŕka,,,MordWb,295-c,,,,"nuŕka, nuŕkińe","nurʲkɑ, nurʲkiɲe",3,,
301-295-2,,301,295,"nuŕka, nuŕkińe",nuŕkińe,,,MordWb,295-c,,,,"nuŕka, nuŕkińe","nurʲkɑ, nurʲkiɲe",3,,
401-295-1,,401,295,küčə̑k,küčə̑k,,,SMSk;TscherWb,295-d,,,,küčə̑k,kyʧə̠k,4,,
501-295-1,,501,295,ǯeńi̮d,ǯeńi̮d,,,SyrjWsch,295-e,,,,ǯeńi̮d,ʤeɲɯd,5,,
503-295-1,,503,295,ǯeńi̮t,ǯeńi̮t,,,KoPRSl,295-e,,,,ǯeńi̮t,ʤeɲɯt,5,,
504-295-1,,504,295,vakći,vakći,,,WotjWsch,295-f,,,,vakći,vɑkʨi,6,,
601-295-1,,601,295,rövid,rövid,,,FMSz,295-g,,,,,røvid,7,,
701-295-1,,701,295,wātʹi,wātʹi,,,WogWb,295-h,,,,wātʹi,wɑːtʲi ,8,,
807-295-2,,807,295,ńaɣəlt,ńaɣəlt,,,DEWbOstj,295-i,,,,ńaɣəlt,ɲɑɣəlt,9,,
901-295-1,,901,295,kə̄lʹukü ~ kə̄lʹükü,kə̄lʹukü ~ kə̄lʹükü,,Probably deriv. from PSd *kəjm- 'short',SlNgaRus,295-j,,,,"kə̄lʹukü, kə̄lʹükü","kəːʎuky, kəːʎyky",10,,
902-295-1,,902,295,xæm,xæm,,,JurSWb,295-j,,,,,,10,,
907-295-1,,907,295,qāmə,qāmə,,,SolkWb,295-j,,,,qāmə,qɑːmə ,10,,
208-295-2,,208,295,"maᴅalain, maᴅalaiskuin",maᴅalain,,,InkmSk,295-k,,,,"maᴅalain, maᴅalaiskuin","mɑd̥ɑlɑin, mɑd̥ɑlɑiskuin",11,,"'Short, low, small'"
208-295-3,,208,295,"maᴅalain, maᴅalaiskuin",maᴅalaiskuin,,,InkmSk,295-k,,,,"maᴅalain, maᴅalaiskuin","mɑd̥ɑlɑin, mɑd̥ɑlɑiskuin",11,,"'Short, low, small'"
0-296-1,,0,296,[Not reconstructable],,,,UEW;Sam88,296-?,,,,,,?,[Not reconstructable],
102-296-1,,102,296,[Form not found],,,,WbWlap,296-?,,,,,,?,[Form not found],
203-296-1,,203,296,"uneksia, nähdä unta",uneksia,,,JL,296-a,,,,,"une̞ksiɑ, næçdæ unt̪ɑ",1,,Latter lit. 'see (a) dream'
203-296-2,,203,296,"uneksia, nähdä unta",nähdä unta,,,JL,296-a,,,,,"une̞ksiɑ, næçdæ unt̪ɑ",1,,Latter lit. 'see (a) dream'
204-296-1,,204,296,uneksie,uneksie,,,KKSV,296-a,,,,,,1,,
207-296-1,,207,296,nähta unt,nähta unt,,,VVS,296-a,,,,,,1,,"Lit. ""see (a) dream"""
208-296-1,,208,296,uneksia,uneksia,,,InkmSk,296-a,,,,uneksia,uneksiɑ,1,,
210-296-1,,210,296,unes näha,unes näha,,,SVSk,296-a,,,,,unes næhɑ,1,,"Lit. ""see (in) dreams"""
212-296-1,,212,296,"uʾnssə nǟʾdə, uʾńštə",uʾnssə nǟʾdə,,,LivWb,296-a,,,,,,1,,Former expression lit. 'see (in) a dream'
212-296-2,,212,296,"uʾnssə nǟʾdə, uʾńštə",uʾńštə,,,LivWb,296-a,,,,,,1,,Former expression lit. 'see (in) a dream'
301-296-1,,301,296,"ńejems onsto, ńejems on",ńejems onsto,,,MordWb,296-a,,,,"ńejems_onsto, ńejems_on","ɲejems onsto, ɲejems on",1,,Lit. 'see (a) dream'
301-296-2,,301,296,"ńejems onsto, ńejems on",ńejems on,,,MordWb,296-a,,,,"ńejems_onsto, ńejems_on","ɲejems onsto, ɲejems on",1,,Lit. 'see (a) dream'
101-296-1,,101,296,nïekedidh,nïekedidh,,,NSsNdb,296-b,,,,,,2,,
104-296-1,,104,296,niehko,niehko,,,EZ,296-b,,,,,,2,,
105-296-1,,105,296,niegadit,niegadit,,,SSSg,296-b,,,,,,2,,
106-296-1,,106,296,niev'dađ,niev'dađ,,,InsSSk,296-b,,,,,,2,,
107-296-1,,107,296,niõǥǥeed,niõǥǥeed,,,SKosSk,296-b,,,,,,2,,
108-296-1,,108,296,nager’,nager’,,,WOLD,296-b,,,,,nagerʲ,2,,
401-296-1,,401,296,omə̑m užam,omə̑m užam,,,SMSk;TscherWb,296-c,,,,omə̑m_užam,omə̠m uʒɑm,3,,Lit. 'see (a) dream'
601-296-1,,601,296,álmodik,álmodik,,,FMSz,296-c,,,,,aːlmodik,3,,
701-296-1,,701,296,ūləm,ūləm,,,WogWb,296-c,,,,ūləm,uːləm ,3,,"This 'dream (n.)', verbal form used for 'dream (v.)'"
807-296-1,,807,296,ulmi̮-,ulmi̮-,,,DEWbOstj,296-c,,,,ulmi̮-,ulmɯ-,3,,
501-296-1,,501,296,ve̮te̮n aʒ́ʒ́i̮vni̮,ve̮te̮n aʒ́ʒ́i̮vni̮,,,SyrjWsch,296-d,,,,ve̮te̮n_aʒ́ʒ́i̮vni̮,vɤtɤn ɑʥːɯvnɯ,4,,Lit. 'see (in) dream'
503-296-1,,503,296,ve̮taśni̮,ve̮taśni̮,,"Deriv. from ""ve̮t"" 'dream'",KoPRSl,296-d,,,,ve̮taśni̮,vɤtɑɕnɯ ,4,,
504-296-1,,504,296,ve̮t aʒ́ʒ́i̮ni̮,ve̮t aʒ́ʒ́i̮ni̮,,,WotjWsch,296-d,,,,ve̮t_aʒ́ʒ́i̮ni̮,vɤt ɑʥːɯnɯ,4,,Lit. 'see dream(s)'
901-296-1,,901,296,"dʹudʹisi̮ ~ dʹučisi̮, dʹudʹəiminśi",dʹudʹisi̮ ~ dʹučisi̮,,,SlNgaRus,296-e,,,,"dʹudʹisi̮, dʹučisi̮, dʹudʹəiminśi","dʲudʲisɯ, dʲuʧisɯ, dʲudʲəiminɕi",5,,
901-296-2,,901,296,"dʹudʹisi̮ ~ dʹučisi̮, dʹudʹəiminśi",dʹudʹəiminśi,,,SlNgaRus,296-e,,,,"dʹudʹisi̮, dʹučisi̮, dʹudʹəiminśi","dʲudʲisɯ, dʲuʧisɯ, dʲudʲəiminɕi",5,,
902-296-1,,902,296,yude-,yude-,,,JurSWb,296-e,,,,,,5,,
907-296-1,,907,296,"kǖtäptə-, kǖtäptəmpi-",kǖtäptə-,,"Deriv. from ""kǖtə"" 'dream'",SolkWb,296-e,,,,"kǖtäptə-, kǖtäptəmpi-","kyːtæptə-, kyːtæptəmpi- ",5,,
907-296-2,,907,296,"kǖtäptə-, kǖtäptəmpi-",kǖtäptəmpi-,,"Deriv. from ""kǖtə"" 'dream'",SolkWb,296-e,,,,"kǖtäptə-, kǖtäptəmpi-","kyːtæptə-, kyːtæptəmpi- ",5,,
211-296-1,,211,296,hõl'ahõllõma ~ hõl'alõma,hõl'ahõllõma ~ hõl'alõma,,,VESr,296-f,,,,,,6,,
209-296-1,,209,296,brēdimä,brēdimä,,,VKJMS,296-g,,,,brēdimä,breːdimæ,7,,
107-297-1,,107,297,iil,iil,,,SKosSk,297-a,,,,,,1,,
108-297-1,,108,297,"ɨll, mūrr-ɨll",ɨll,,,WOLD,297-a,,,,,"ɨlː, muːrː-ɨlː",1,,
108-297-2,,108,297,"ɨll, mūrr-ɨll",mūrr-ɨll,,,WOLD,297-a,,,,,"ɨlː, muːrː-ɨlː",1,,
203-297-1,,203,297,"hiili, puuhiili",hiili,,,JL,297-a,,,,,"hiːli, puːɦiːli ",1,,"""Hiili"" 'coal (in general)', ""puuhiili"" 'charcoal', lit. 'wood coal'"
203-297-2,,203,297,"hiili, puuhiili",puuhiili,,,JL,297-a,,,,,"hiːli, puːɦiːli ",1,,"""Hiili"" 'coal (in general)', ""puuhiili"" 'charcoal', lit. 'wood coal'"
204-297-1,,204,297,hiili,hiili,,,KKSV,297-a,,,,,,1,,
207-297-1,,207,297,hilʹ,hilʹ,,,VVS,297-a,,,,,,1,,
208-297-1,,208,297,hīli,hīli,,,InkmSk,297-a,,,,hīli,hiːli ,1,,
209-297-1,,209,297,īli,īli,,,VKJMS,297-a,,,,īli,iːli ,1,,
0-297-1,,0,297,*śüδʹi,*śüδʹi,,,UEW;Sam88,297-b,,,,,,2,,
101-297-1,,101,297,tjïrre,tjïrre,,,NSsNdb,297-b,,,,,,2,,
102-297-1,,102,297,tjadda,tjadda,,,WbWlap,297-b,,,,,,2,,
104-297-1,,104,297,tjádda ~ tjarra,tjádda ~ tjarra,,,EZ,297-b,,,,,,2,,
106-297-1,,106,297,čiđđa,čiđđa,,,InsSSk,297-b,,,,,,2,,
209-297-2,,209,297,süsi,süsi,,,VKJMS,297-b,,,,süsi,sysi ,2,,
210-297-1,,210,297,süsi,süsi,,,SVSk,297-b,,,,,sysi ,2,,
211-297-1,,211,297,hüdsi,hüdsi,,,VESr,297-b,,,,,,2,Initial consonant dissimilated,
212-297-1,,212,297,siʾž ~ süʾž,siʾž ~ süʾž,,,LivWb,297-b,,,,,,2,,
301-297-1,,301,297,śedʹ,śedʹ,,,MordWb,297-b,,,,śedʹ,ɕedʲ ,2,,
401-297-1,,401,297,šüj,šüj,,,SMSk;TscherWb,297-b,,,,šüj,ʃyj ,2,,
807-297-1,,807,297,sö̆j,sö̆j,,,DEWbOstj,297-b,,,,sö̆j,sø̆j ,2,,
907-297-1,,907,297,ćūc,ćūc,,"Assim. form, in other dialects ""ćūt""",SolkWb,297-b,,,,ćūc,ʨuːʦ ,2,,
105-297-1,,105,297,čitna,čitna,,,SSSg,297-c,,,,,,3,,
601-297-1,,601,297,"szén, faszén",szén,,,FMSz,297-c,,,,,"seːn, fɒseːn",3,,"""szén"" 'coal (in general)', ""faszén"" 'charcoal', lit. 'wood coal'"
601-297-2,,601,297,"szén, faszén",faszén,,,FMSz,297-c,,,,,"seːn, fɒseːn",3,,"""szén"" 'coal (in general)', ""faszén"" 'charcoal', lit. 'wood coal'"
701-297-1,,701,297,lotaχ ~ lotəχ,lotaχ ~ lotəχ,,,WogWb,297-d,,,,"lotaχ, lotəχ","lotɑχ, lotəχ ",4,,"'Embers, coal'"
501-297-1,,501,297,šom,šom,,,SyrjWsch,297-e,,,,šom,ʃom ,5,,
503-297-1,,503,297,šom,šom,,,KoPRSl,297-e,,,,šom,ʃom ,5,,
504-297-1,,504,297,egi̮r,egi̮r,,,WotjWsch,297-f,,,,egi̮r,egɯr ,6,,'Coal'
902-297-1,,902,297,yataqma,yataqma,,,JurSWb,297-g,,,,,,7,,
901-297-1,,901,297,torüküśa hualə,torüküśa hualə,,,SlNgaRus,297-i,,,,torüküśa_hualə,torykyɕɑ huɑlə,8,,Lit. 'fuel stone'
0-298-1,,0,298,*čečä,*čečä,,,UEW;Sam88,298-a,,,,,,1,,
101-298-1,,101,298,tjietsie,tjietsie,,,NSsNdb,298-a,,,,,,1,,'Father's younger brother'
102-298-1,,102,298,tjiehtsee,tjiehtsee,,,WbWlap,298-a,,,,,,1,,'Father's brother'
104-298-1,,104,298,tjehtse,tjehtse,,,EZ,298-a,,,,,,1,,
105-298-1,,105,298,čeahci,čeahci,,,SSSg,298-a,,,,,,1,,'Younger brother or male cousin of father'
106-298-1,,106,298,čeeci,čeeci,,,InsSSk,298-a,,,,,,1,,'Father's younger brother'
107-298-1,,107,298,čiẹʹcc,čiẹʹcc,,,SKosSk,298-a,,,,,,1,,'Older brother of father'
108-298-1,,108,298,čieʒ’,čieʒ’,,,WOLD,298-a,,,,,tʃiedzʲ,1,,'Older brother of father'
203-298-1,,203,298,setä,setä,,,JL,298-a,,,,,set̪æ,1,,'Father's brother'
401-298-1,,401,298,čə̑čə̑,čə̑čə̑,,,SMSk;TscherWb,298-a,,,,čə̑čə̑,ʧə̠ʧə̠ ,1,,'Mother's brother'
501-298-1,,501,298,ćož,ćož,,,SyrjWsch,298-a,,,,ćož,ʨoʒ ,1,,
701-298-1,,701,298,sāsiɣ,sāsiɣ,,Deriv.,WogWb,298-a,,,,sāsiɣ,sɑːsiɣ,1,,'Younger brother of mother'
901-298-1,,901,298,ti̮ti̮dʹa,ti̮ti̮dʹa,,Deriv. from PU *čečä 'uncle',SlNgaRus,298-a,,,,ti̮ti̮dʹa,tɯtɯdʲɑ,1,,'Mother's younger brother'
902-298-1,,902,298,tyidya,tyidya,,,JurSWb,298-a,,,,,,1,,
101-298-2,,101,298,jyöne,jyöne,,,NSsNdb,298-b,,,,,,2,,'Mother's brother or male cousin'
102-298-2,,102,298,jyödˈna,jyödˈna,,,WbWlap,298-b,,,,,,2,,'Mother's brother'
104-298-2,,104,298,eddnu,eddnu,,,EZ,298-b,,,,,,2,,
105-298-2,,105,298,eanu,eanu,,,SSSg,298-b,,,,,,2,,'Mother's brother or male cousin'
106-298-2,,106,298,eänui,eänui,,,InsSSk,298-b,,,,,,2,,'Mother's brother'
107-298-2,,107,298,jään,jään,,,SKosSk,298-b,,,,,,2,,'Mother's brother'
108-298-2,,108,298,īnn,īnn,,,WOLD,298-b,,,,,iːnː,2,,'Mother's brother'
203-298-2,,203,298,eno,eno,,,JL,298-b,,,,,e̞no̞,2,,'Mother's brother'
208-298-1,,208,298,eno,eno,,,InkmSk,298-b,,,,eno,eno ,2,,
209-298-1,,209,298,eno,eno,,,VKJMS,298-b,,,,eno,eno ,2,,
210-298-1,,210,298,onu,onu,,,SVSk,298-b,,,,,onu,2,,
211-298-1,,211,298,uno,uno,,,VESr,298-b,,,,,,2,,'mother’s brother’
907-298-1,,907,298,ilća,ilća,,,SolkWb,298-c,,,,ilća,ilʨɑ ,3,,
211-298-2,,211,298,lell,lell,,,VESr,298-d,,,,,,4,,'father’s brother’
301-298-1,,301,298,"lʹelʹa, tʹetʹań lʹelʹa",lʹelʹa,,,MordWb,298-d,,,,"lʹelʹa, tʹetʹań_lʹelʹa","ʎeʎɑ, tʲetʲɑɲ ʎeʎɑ ",4,,"""Lʹelʹa"" 'older brother, mother's brother'; ""tʹetʹanʹ lʹelʹa"" 'father's brother'"
301-298-2,,301,298,"lʹelʹa, tʹetʹań lʹelʹa",tʹetʹań lʹelʹa,,,MordWb,298-d,,,,"lʹelʹa, tʹetʹań_lʹelʹa","ʎeʎɑ, tʲetʲɑɲ ʎeʎɑ ",4,,"""Lʹelʹa"" 'older brother, mother's brother'; ""tʹetʹanʹ lʹelʹa"" 'father's brother'"
212-298-1,,212,298,sūr-veʾlʹkki,sūr-veʾlʹkki,,,LivWb,298-e,,,,,,5,,Lit. 'great-brother'
0-298-2,,0,298,*ekä,*ekä,,,UEW;Sam88,298-f,,,,,,6,,
101-298-3,,101,298,jiekie,jiekie,,,NSsNdb,298-f,,,,,,6,,'Father's older brother'
102-298-3,,102,298,jiehkee,jiehkee,,,WbWlap,298-f,,,,,,6,,'Father's oldest brother'
104-298-3,,104,298,iehke,iehke,,,EZ,298-f,,,,,,6,,
105-298-3,,105,298,eahki,eahki,,,SSSg,298-f,,,,,,6,,'Older brother or male cousin of father'
106-298-3,,106,298,eehi,eehi,,,InsSSk,298-f,,,,,,6,,'Father's older brother'
107-298-3,,107,298,jiẹʹǩǩ,jiẹʹǩǩ,,,SKosSk,298-f,,,,,,6,,'Younger brother of father'
108-298-3,,108,298,jēgk’,jēgk’,,,WOLD,298-f,,,,,jeːgːʲ,6,,'Younger brother of father'
701-298-2,,701,298,aki,aki,,,WogWb,298-f,,,,aki,ɑki ,6,,"'Younger brother of father, older brother of mother'"
204-298-1,,204,298,"teätä, tätä",teätä,,,KKSV,298-g,,,,,,7,,
204-298-2,,204,298,"teätä, tätä",tätä,,,KKSV,298-g,,,,,,7,,
207-298-1,,207,298,dädʹ,dädʹ,,,VVS,298-g,,,,,,7,,
208-298-2,,208,298,tǟᴅä,tǟᴅä,,,InkmSk,298-g,,,,tǟᴅä,tæːd̥æ ,7,,
209-298-2,,209,298,dǟᴅ,dǟᴅ,,,VKJMS,298-g,,,,dǟᴅ,dæːd̥ ,7,,
807-298-1,,807,298,jǝɣlǝŋ,jǝɣlǝŋ,,,DEWbOstj,298-h,,,,jəɣləŋ,jəɣləŋ,8,,'Father's brother'
401-298-2,,401,298,iza,iza,,,SMSk;TscherWb,298-i,,,,iza,izɑ ,9,,'Father's brother'
601-298-1,,601,298,nagybácsi,nagybácsi,,,FMSz,298-j,,,,,nɒɟbaːtʃi,10,,
504-298-1,,504,298,agai,agai,,Dialectal?,WotjWsch,298-k,,,,agai,ɑgɑi ,11,,
701-298-3,,701,298,kaŋk,kaŋk,,,WogWb,298-l,,,,kaŋk,kɑŋk ,12,,
209-298-3,,209,298,onu,onu,,,VKJMS,298-m,,,,onu,onu ,2,,
301-298-3,,301,298,dʹadʹa,dʹadʹa,,,MordWb,298-n,,,,dʹadʹa,dʲɑdʲɑ ,7,,'Father's brother'
503-298-1,,503,298,dʹadʹ,dʹadʹ,,,KoPRSl,298-o,,,,dʹadʹ,dʲɑdʲ ,7,,
901-298-2,,901,298,əˀə,əˀə,,,SlNgaRus,298-p,,,,əˀə,əʔə ,13,,'Older brother; father's younger brother'
901-298-3,,901,298,iśi,iśi,,,SlNgaRus,298-q,,,,iśi,iɕi ,14,,'Father's or mother's older brother'
901-298-4,,901,298,ńini̮,ńini̮,,,SlNgaRus,298-r,,,,ńini̮,ɲinɯ ,15,,"'Older brother, older cousin; father's younger brother'"
102-299-1,,102,299,[Form not found],,,,WbWlap,299-?,,,,,,?,[Form not found],
907-299-1,,907,299,[Form not found],,,,SolkWb,299-?,,,,,,?,[Form not found],
101-299-1,,101,299,geahpoe,geahpoe,,,NSsNdb,299-a,,,,,,1,,
104-299-1,,104,299,"giehpes, gähppa",giehpes,,,EZ,299-a,,,,,,1,,
104-299-2,,104,299,"giehpes, gähppa",gähppa,,,EZ,299-a,,,,,,1,,
105-299-1,,105,299,geahpis,geahpis,,,SSSg,299-a,,,,,,1,,
106-299-1,,106,299,keepis,keepis,,,InsSSk,299-a,,,,,,1,,
107-299-1,,107,299,ǩeäpˈpnõõzz,ǩeäpˈpnõõzz,,,SKosSk,299-a,,,,,,1,,
108-299-1,,108,299,kiehp’ness,kiehp’ness,,,WOLD,299-a,,,,,kiehpʲnesː,1,,
203-299-1,,203,299,keuhkot,keuhkot,,,JL,299-a,,,,,ke̞uxko̞t̪,1,,
204-299-1,,204,299,kouhko ~ kouhkoi,kouhko ~ kouhkoi,,,KKSV,299-a,,,,,,1,,
208-299-1,,208,299,kouhkut,kouhkut,,,InkmSk,299-a,,,,kouhkut,kouhkut ,1,,
0-299-1,,0,299,*täwiw,*täwiw,,,UEW;Sam88,299-b,,,,,,2,,
207-299-1,,207,299,tävu,tävu,,,VVS,299-b,,,,,,2,,
211-299-1,,211,299,tävv ~ täü,tävv ~ täü,,,VESr;SI,299-b,,,,,,2,,
212-299-1,,212,299,"täʾu ~ täʾuv, täʾugəz",täʾu ~ täʾuv,,,LivWb,299-b,,,,,,2,,
212-299-2,,212,299,"täʾu ~ täʾuv, täʾugəz",täʾugəz,,,LivWb,299-b,,,,,,2,,
301-299-1,,301,299,tʹevelʹav,tʹevelʹav,,,MordWb,299-b,,,,tʹevelʹav,tʲeveʎɑv ,2,,
501-299-1,,501,299,ti̮,ti̮,,,SyrjWsch,299-b,,,,ti̮,tɯ,2,,
504-299-1,,504,299,ti̮,ti̮,,,WotjWsch,299-b,,,,ti̮,tɯ,2,,
601-299-1,,601,299,tüdő,tüdő,,,FMSz,299-b,,,,,tydøː,2,,
901-299-1,,901,299,čəińdʹə,čəińdʹə,,Deriv. from PU *tä/ewiw,SlNgaRus,299-b,,,,čəińdʹə,ʧəiɲdʲə,2,,
902-299-1,,902,299,tyiwak°,tyiwak°,,,JurSWb,299-b,,,,,,2,,
209-299-1,,209,299,kopse̮ᴅ,kopse̮ᴅ,,,VKJMS,299-c,,,,kopse̮ᴅ,kopsɤd̥,3,,
210-299-1,,210,299,kopsud,kopsud,,,SVSk,299-c,,,,,kopːsut,3,,
211-299-2,,211,299,kops,kops,,,SI,299-c,,,,,,3,,
701-299-1,,701,299,χōpsi,χōpsi,,,WogWb,299-d,,,,χōpsi,χoːpsi,4,,
301-299-2,,301,299,melʹke,melʹke,,,MordWb,299-e,,,,melʹke,meʎke,5,,
401-299-1,,401,299,šoδo,šoδo,,,SMSk;TscherWb,299-f,,,,šoδo,ʃoðo ,6,,
807-299-1,,807,299,tărɣǝt,tărɣǝt,,,DEWbOstj,299-g,,,,tărɣət,tɑ̆rɣət,7,,
503-299-1,,503,299,lʹogko,lʹogko,,,KoPRSl,299-h,,,,lʹogko,ʎogko,8,,
0-3-1,,0,3,*meni-,*meni-,,,UEW;Sam88,3-a,,,,,,1,,
101-3-1,,101,3,mïnnedh,mïnnedh,,,NSsNdb,3-a,,,,,,1,,
102-3-1,,102,3,mannat,mannat,,,WbWlap,3-a,,,,,,1,,
104-3-1,,104,3,mannat,mannat,,,EZ,3-a,,,,,,1,,
105-3-1,,105,3,mannat,mannat,,,SSSg,3-a,,,,,,1,,
106-3-1,,106,3,moonnađ,moonnađ,,,InsSSk,3-a,,,,,,1,,
107-3-1,,107,3,mõõnnâd,mõõnnâd,,,SKosSk,3-a,,,,,,1,,
108-3-1,,108,3,mēnne,mēnne,,,WOLD,3-a,,,,,meːnːe,1,,
203-3-1,,203,3,mennä,mennä,,,JL,3-a,,,,,me̞nːæ,1,,
204-3-1,,204,3,männä,männä,,"In Olonets Karelian (Livvi), ""mennä""",KKSV,3-a,,,,,,1,,
207-3-1,,207,3,mändä,mändä,,,VVS,3-a,,,,,,1,,
208-3-1,,208,3,männä,männä,,,InkmSk,3-a,,,,männä,mænːæ,1,,
209-3-1,,209,3,menemä,menemä,,,VKJMS,3-a,,,,menemä,menemæ,1,,
210-3-1,,210,3,minna,minna,,"Suppletive verb; stem ""lähe-"" also used in conjugation",SVSk,3-a,,,,,minːɑ,1,,
211-3-1,,211,3,minemä,minemä,,"Suppletive verb; stem ""lätt-"" also used in conjugation",VESr,3-a,,,,,,1,,
401-3-1,,401,3,mijem,mijem,,,SMSk;TscherWb,3-a,,,,mijem,mijem,1,,'Go to'; inherent allative meaning
501-3-1,,501,3,munni̮,munni̮,,,SyrjWsch,3-a,,,,munni̮,munːɯ,1,,
503-3-1,,503,3,munni̮,munni̮,,,KoPRSl,3-a,,,,munni̮,munːɯ,1,,
504-3-1,,504,3,mi̮ni̮ni̮,mi̮ni̮ni̮,,,WotjWsch,3-a,,,,mi̮ni̮ni̮,mɯnɯnɯ,1,,
601-3-1,,601,3,megy,megy,,,FMSz,3-a,,,,,mɛɟ,1,,
701-3-1,,701,3,mīni ~ mini,mīni ~ mini,,,WogWb,3-a,,,,"mīni, mini","miːni, mini",1,,
807-3-1,,807,3,mən-,mən-,,,DEWbOstj,3-a,,,,mən-,mən- ,1,,
901-3-1,,901,3,mi̮nsi̮,mi̮nsi̮,,,SlNgaRus,3-a,,,,mi̮nsi̮,mɯnsɯ,1,,
902-3-1,,902,3,myincy°,myincy°,,,JurSWb,3-a,,,,,,1,,
209-3-2,,209,3,lähtemä,lähtemä,,,VKJMS,3-b,,,,lähtemä,læhtemæ ,2,,
210-3-2,,210,3,lähe- ~ läi- ~ läk-,lähe- ~ läi- ~ läk-,,"Stem used in conjugation of suppletive verb ""minna""; cogn. with Fin ""lähteä"" 'depart'",SVSk,3-b,,,,,læhe- ~ læi- ~ læk-,2,,
211-3-2,,211,3,lätt,lätt,,"Stem used in conjugation of suppletive verb ""minemä""; cogn. with Fin ""lähteä"" 'depart'",VESr,3-b,,,,,,2,,
212-3-1,,212,3,lǟʾdə,lǟʾdə,,,LivWb,3-b,,,,,,2,"Cogn. with Fin ""lähteä"" 'depart'",
807-3-2,,807,3,jǝl-,jǝl-,,,DEWbOstj,3-c,,,,jəl-,jəl- ,3,,
301-3-1,,301,3,molʹems,molʹems,,,MordWb,3-d,,,,molʹems,moʎems,4,From PFU *mulɜ- 'go by',
